,Unnamed: 0,Rating,Location,Headquarters,Size,Type of ownership,Sector,Revenue,Employer Provided Salary,Salary Per Hour,min salary,max salary,mean salary,Company,age,Company - Private,Company - Public,Government,Hospital,Nonprofit Organization,Other Organization,Subsidiary or Business Segment,le_sectors,mathematics,python, r ,machine learning,aws,cloud,excel,Senior/Junior,Role,No of competitors,Loc==HQ
608,608,4.0, MA, NY,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,136,208,172.0,Pfizer,171,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Data Scientist,0,0
609,609,-1.0, MA, CA,Unknown,Company - Private,Other Sectors,Unknown / Non-Applicable,1,0,110,130,120.0,Kronos Bio,-1,1,0,0,0,0,0,0,9,0,0,1,0,0,0,0,1,Data Scientist,0,0
610,610,3.0, PA, PA,5001 - 10000 ,Company - Private,Insurance,$5 - $10 billion ,0,0,48,85,66.5,AmeriHealth Caritas,37,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,Data Analyst,3,1
611,611,3.0, CA, CA,501 - 1000 ,Company - Public,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,71,129,100.0,Exelixis,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Data Scientist,3,1
612,612,4.7, CA, CA,51 - 200 ,Company - Private,Business Services,$1 - $5 million ,0,0,66,123,94.5,Strategic Employment Partners,14,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,Data or ML Engineer,0,1
613,613,4.2, CA, CA,501 - 1000 ,Company - Private,Health Care,Unknown / Non-Applicable,0,0,171,272,221.5,Grand Rounds,9,1,0,0,0,0,0,0,5,0,1,1,1,0,1,1,0,Data Scientist,0,1
614,614,3.8, WA, WA,1001 - 5000 ,Government,Other Sectors,$500 million - $1 billion ,0,0,92,146,119.0,PNNL,55,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,1,Data Scientist,3,1
615,615,3.5, IL, IL,201 - 500 ,Company - Private,Business Services,$50 - $100 million ,0,0,65,126,95.5,"SPINS, LLC",25,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,Data or ML Engineer,0,1
616,616,3.3, IL, MA,10000+ ,Company - Private,Insurance,$10+ billion ,0,0,150,239,194.5,Liberty Mutual Insurance,108,1,0,0,0,0,0,0,7,0,1,1,0,0,0,0,1,Data Scientist,3,0
617,617,3.2, NE, CO,10000+ ,Nonprofit Organization,Health Care,$10+ billion ,0,1,21,29,25.0,Catholic Health Initiatives,24,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,Data Scientist,2,0
618,618,2.7, TN, GA,5001 - 10000 ,Company - Public,Finance,$2 - $5 billion ,0,1,10,17,13.5,FLEETCOR,20,0,1,0,0,0,0,0,4,1,0,0,0,0,0,1,1,Data Analyst,0,0
619,619,3.3, NJ, NY,1001 - 5000 ,Company - Private,Finance,$1 - $2 billion ,0,0,118,228,173.0,DTCC,47,1,0,0,0,0,0,0,4,0,1,1,0,0,0,1,1,Data Analyst,0,0
620,620,3.7, TX, TX,501 - 1000 ,College / University,Education,Unknown / Non-Applicable,0,0,82,129,105.5,Applied Research Laboratories,-1,0,0,0,0,0,0,0,3,0,1,1,1,0,1,0,0,Data Scientist,0,1
621,621,3.9, TX, TX,1001 - 5000 ,Nonprofit Organization,Business Services,$500 million - $1 billion ,0,0,52,91,71.5,Southwest Research Institute,73,0,0,0,0,1,0,0,2,0,1,0,0,1,1,1,1,Data Scientist,3,1
622,622,3.1, NC, NC,5001 - 10000 ,Company - Private,Manufacturing,$10+ billion ,0,0,47,101,74.0,Reynolds American,145,1,0,0,0,0,0,0,8,0,0,1,0,0,0,1,1,Data Scientist,0,1
623,623,3.7, AL, MA,10000+ ,Company - Public,Aerospace & Defense,$10+ billion ,0,0,49,76,62.5,Raytheon,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Data or ML Engineer,0,0
624,624,4.3, NC, NC,1001 - 5000 ,Nonprofit Organization,Business Services,$500 million - $1 billion ,0,0,43,88,65.5,RTI International,62,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,Data Scientist,3,1
625,625,3.8, PA, PA,10000+ ,Company - Public,Retail,$5 - $10 billion ,0,0,61,109,85.0,DICK'S Sporting Goods - Corporate,72,0,1,0,0,0,0,0,10,1,1,1,1,0,0,0,0,Data Scientist,3,1
626,626,3.9, MD, United Kingdom,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,113,182,147.5,AstraZeneca,107,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,Data Scientist,3,0
627,627,3.6, NJ, NJ,1001 - 5000 ,Company - Private,Business Services,Unknown / Non-Applicable,0,0,124,199,161.5,TRANZACT,31,1,0,0,0,0,0,0,2,1,1,0,0,0,0,1,1,Data Scientist,0,1
628,628,3.7, VA, VA,10000+ ,Nonprofit Organization,Health Care,$1 - $2 billion ,0,0,58,104,81.0,Carilion Clinic,121,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,Data or ML Engineer,0,1
629,629,2.1, PA, PA,1001 - 5000 ,Other Organization,Biotech & Pharmaceuticals,$100 - $500 million ,0,0,52,93,72.5,United BioSource,17,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,Data Analyst,2,1
630,630,3.9, CA, CA,51 - 200 ,Company - Public,Information Technology,$10 - $25 million ,0,0,97,181,139.0,Figure Eight,12,0,1,0,0,0,0,0,6,0,1,0,1,1,1,1,1,Data or ML Engineer,0,1
631,631,3.9, CA, CA,201 - 500 ,Company - Private,Information Technology,$10 - $25 million ,0,0,100,173,136.5,Tapjoy,13,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,Data or ML Engineer,2,1
632,632,3.2, NY, NY,201 - 500 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,58,108,83.0,DoubleVerify,12,1,0,0,0,0,0,0,6,0,1,0,0,0,0,1,1,Data Analyst,0,1
633,633,4.6, MA, MA,51 - 200 ,Subsidiary or Business Segment,Business Services,$5 - $10 million ,0,0,81,161,121.0,Mitsubishi Electric Research Labs,29,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,Data Scientist,3,1
634,634,3.8, NY, NY,1001 - 5000 ,Company - Private,Other Sectors,$2 - $5 billion ,0,0,53,96,74.5,Fareportal,18,1,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,Data Scientist,3,1
635,635,2.2, CA, CA,501 - 1000 ,Company - Private,Retail,Unknown / Non-Applicable,0,0,61,110,85.5,"Rodan and Fields, LLC",18,1,0,0,0,0,0,0,10,0,0,1,0,0,0,1,0,Data Analyst,0,1
636,636,3.1, NC, NC,5001 - 10000 ,Company - Private,Manufacturing,$10+ billion ,0,0,65,96,80.5,Reynolds American,145,1,0,0,0,0,0,0,8,0,0,1,0,0,0,1,1,Data Scientist,0,1
637,637,4.6, MA, MA,51 - 200 ,Subsidiary or Business Segment,Business Services,$5 - $10 million ,0,0,115,220,167.5,Mitsubishi Electric Research Labs,29,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,1,Data Scientist,3,1
638,638,2.6, PA, PA,501 - 1000 ,College / University,Education,Unknown / Non-Applicable,0,0,71,144,107.5,Software Engineering Institute,36,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,Data Scientist,0,1
639,639,3.4, WA, WA,501 - 1000 ,Nonprofit Organization,Other Sectors,$25 - $50 million ,0,0,32,57,44.5,DESC,41,0,0,0,0,1,0,0,9,0,0,0,0,0,0,1,0,Data Analyst,0,1
640,640,3.3, MD, MD,1001 - 5000 ,Company - Private,Health Care,$500 million - $1 billion ,0,0,79,136,107.5,Johns Hopkins Health Care,131,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,Data Analyst,3,1
641,641,-1.0, MA, CA,Unknown,Company - Private,Other Sectors,Unknown / Non-Applicable,1,0,120,145,132.5,Kronos Bio,-1,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,Data Scientist,0,0
642,642,3.7, PA, PA,201 - 500 ,Company - Private,Health Care,$500 million - $1 billion ,0,0,50,89,69.5,Community Behavioral Health,26,1,0,0,0,0,0,0,5,1,0,0,0,0,0,1,1,Data Analyst,0,1
643,643,3.5, CA, CA,10000+ ,Company - Public,Information Technology,$10+ billion ,0,0,68,129,98.5,Western Digital,50,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,1,Data or ML Engineer,2,1
644,644,2.7, MD, MD,201 - 500 ,Company - Private,Biotech & Pharmaceuticals,$25 - $50 million ,0,0,48,113,80.5,Advanced BioScience Laboratories,59,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Data Scientist,0,1
645,645,3.8, MA, MA,51 - 200 ,Company - Private,Biotech & Pharmaceuticals,$10 - $25 million ,0,1,27,47,37.0,FORMA THERAPEUTICS,12,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Data Scientist,0,1
646,646,3.7, MD, MA,10000+ ,Company - Public,Aerospace & Defense,$10+ billion ,0,0,74,124,99.0,Raytheon,98,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Data Scientist,0,0
647,647,3.8, MA, MA,501 - 1000 ,Company - Public,Biotech & Pharmaceuticals,$50 - $100 million ,0,0,68,125,96.5,Agios Pharmaceuticals,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Data Scientist,0,1
648,648,3.3, MA, MA,10000+ ,Company - Private,Insurance,$10+ billion ,0,0,39,67,53.0,Liberty Mutual Insurance,108,1,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,Data Scientist,3,1
649,649,2.7, CA, CA,1 - 50 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,71,135,103.0,Bridg,9,1,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,Data or ML Engineer,0,1
650,650,3.8, CA, CA,501 - 1000 ,Company - Public,Finance,$50 - $100 million ,0,0,107,172,139.5,Bill.com,14,0,1,0,0,0,0,0,4,0,0,0,1,0,1,0,1,Data Scientist,0,1
651,651,3.8, WA, WA,1001 - 5000 ,Government,Other Sectors,$500 million - $1 billion ,0,0,49,85,67.0,Pacific Northwest National Laboratory,55,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,Data Scientist,3,1
652,652,3.0, CT, India,10000+ ,Company - Public,Information Technology,$10+ billion ,0,0,54,71,62.5,Infosys,39,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,Data Analyst,3,0
653,653,3.9, MD, United Kingdom,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,61,123,92.0,AstraZeneca,107,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Data Scientist,3,0
654,654,3.6, NY, NY,1 - 50 ,Company - Private,Health Care,$10 - $25 million ,0,0,47,85,66.0,AXION Healthcare Solutions,40,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,Data Analyst,2,1
655,655,3.5, CA, CA,501 - 1000 ,Company - Private,Health Care,Unknown / Non-Applicable,0,0,65,124,94.5,Alignment Healthcare,7,1,0,0,0,0,0,0,5,1,1,0,1,1,1,1,0,Data or ML Engineer,0,1
656,656,3.6, NJ, NJ,1001 - 5000 ,Company - Private,Business Services,Unknown / Non-Applicable,0,0,87,141,114.0,TRANZACT,31,1,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,Data Scientist,0,1
657,657,4.2, NY, NY,51 - 200 ,Company - Private,Education,Unknown / Non-Applicable,0,0,56,95,75.5,ExecOnline,8,1,0,0,0,0,0,0,3,1,1,1,1,1,0,0,0,Data Scientist,3,1
658,658,3.5, MO, UT,1 - 50 ,Other Organization,Education,$5 - $10 million ,0,0,71,121,96.0,Charter Spectrum,-1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,Data Scientist,0,0
659,659,4.0, VA, VA,501 - 1000 ,Company - Public,Aerospace & Defense,$100 - $500 million ,0,0,62,112,87.0,Mteq,66,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Data or ML Engineer,2,1
660,660,3.7, MD, VA,201 - 500 ,Company - Private,Information Technology,$25 - $50 million ,0,0,64,108,86.0,Brillient,14,1,0,0,0,0,0,0,6,1,1,1,1,0,1,1,0,Data Scientist,0,0
661,661,4.4, CA, CA,1 - 50 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,89,144,116.5,Entefy,8,1,0,0,0,0,0,0,6,1,1,1,0,0,0,0,1,Data Scientist,0,1
662,662,3.5, MA, MA,1001 - 5000 ,Company - Private,Biotech & Pharmaceuticals,$1 - $2 billion ,0,0,109,200,154.5,Sunovion,10,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,Data Scientist,3,1
663,663,3.6, CA, CA,1001 - 5000 ,Company - Private,Other Sectors,$100 - $500 million ,0,0,35,62,48.5,San Manuel Casino,34,1,0,0,0,0,0,0,9,1,0,0,0,0,0,1,0,Data Analyst,0,1
664,664,3.7, KS, IL,501 - 1000 ,Company - Public,Finance,$500 million - $1 billion ,0,0,61,113,87.0,Cboe Global Markets,47,0,1,0,0,0,0,0,4,0,1,0,1,0,0,1,0,Data or ML Engineer,0,0
665,665,3.4, TX, CA,501 - 1000 ,Company - Private,Information Technology,$1 - $2 billion ,0,0,55,105,80.0,Trace3,18,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,Data or ML Engineer,3,0
666,666,4.0, TX, TX,1001 - 5000 ,Hospital,Health Care,$50 - $100 million ,0,1,18,25,21.5,Texas Health Huguley Hospital,43,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,Data Scientist,0,1
667,667,3.7, CA, VA,10000+ ,Company - Public,Aerospace & Defense,$10+ billion ,0,0,135,211,173.0,Northrop Grumman,81,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,Data Scientist,0,0
668,668,2.4, IL, TX,501 - 1000 ,Company - Private,Manufacturing,$100 - $500 million ,0,0,39,66,52.5,Teasdale Latin Foods,-1,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,Data Scientist,0,0
669,669,3.5, AZ, CA,501 - 1000 ,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,57,80,68.5,Saama Technologies Inc,23,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Data or ML Engineer,3,0
670,670,3.9, MD, United Kingdom,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,63,127,95.0,AstraZeneca,107,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Data Scientist,3,0
671,671,3.2, MA, MA,5001 - 10000 ,Nonprofit Organization,Other Sectors,$1 - $2 billion ,0,0,50,89,69.5,MITRE,62,0,0,0,0,1,0,0,9,1,1,1,0,0,0,1,0,Data Scientist,3,1
672,672,4.4, OH, OH,201 - 500 ,Subsidiary or Business Segment,Other Sectors,Unknown / Non-Applicable,0,0,82,132,107.0,The David J. Joseph Company,135,0,0,0,0,0,0,1,9,1,1,1,1,0,0,0,1,Data Scientist,0,1
673,673,3.9, VA, VA,501 - 1000 ,Company - Private,Information Technology,$100 - $500 million ,0,0,85,139,112.0,The Buffalo Group,10,1,0,0,0,0,0,0,6,0,1,1,1,0,1,0,1,Data Scientist,3,1
674,674,3.4, DC, TX,51 - 200 ,Company - Private,Business Services,$10 - $25 million ,0,0,72,121,96.5,CompQsoft,23,1,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,Data Scientist,0,0
675,675,2.1, CA, CA,201 - 500 ,Company - Public,Biotech & Pharmaceuticals,$25 - $50 million ,0,0,74,149,111.5,Cerus Corporation,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Data Scientist,0,1
676,676,3.7, MA, Japan,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,113,196,154.5,Takeda Pharmaceuticals,239,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,Data or ML Engineer,3,0
677,677,3.4, NY, CT,201 - 500 ,Company - Private,Health Care,Unknown / Non-Applicable,0,0,69,121,95.0,"Remedy BPCI Partners, LLC.",9,1,0,0,0,0,0,0,5,1,1,0,1,1,0,0,0,Data Scientist,2,0
678,678,4.0, NY, NY,501 - 1000 ,Company - Private,Other Sectors,Unknown / Non-Applicable,0,0,71,124,97.5,Strategic Financial Solutions,13,1,0,0,0,0,0,0,9,0,1,1,1,0,0,1,0,Data Scientist,2,1
679,679,4.4, IL, IL,201 - 500 ,Company - Private,Business Services,$50 - $100 million ,0,0,97,160,128.5,Maven Wave Partners,12,1,0,0,0,0,0,0,2,0,1,1,1,1,1,1,1,Data Scientist,0,1
680,680,2.6, PA, PA,501 - 1000 ,College / University,Education,Unknown / Non-Applicable,0,0,81,167,124.0,Software Engineering Institute,36,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,Data Scientist,0,1
681,681,3.2, CA, CA,501 - 1000 ,Subsidiary or Business Segment,Information Technology,Unknown / Non-Applicable,0,0,150,238,194.0,The Climate Corporation,14,0,0,0,0,0,0,1,6,0,0,0,1,0,1,1,1,Data Scientist,3,1
682,682,3.7, CO, CO,501 - 1000 ,Hospital,Health Care,$100 - $500 million ,0,1,24,39,31.5,Vail Health,54,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,Data Scientist,0,1
683,683,4.2, UT, UT,10000+ ,Nonprofit Organization,Other Sectors,Unknown / Non-Applicable,0,0,35,65,50.0,The Church of Jesus Christ of Latter-day Saints,-1,0,0,0,0,1,0,0,9,1,0,0,0,0,0,1,0,Data Analyst,0,1
684,684,3.5, NY, NY,201 - 500 ,Company - Public,Business Services,Unknown / Non-Applicable,0,0,77,132,104.5,Crossix Solutions,15,0,1,0,0,0,0,0,2,0,1,1,1,1,0,1,0,Data Scientist,0,1
685,685,4.3, AZ, CA,201 - 500 ,Company - Private,Information Technology,$50 - $100 million ,0,0,51,88,69.5,Solugenix Corporation,51,1,0,0,0,0,0,0,6,0,1,1,1,0,0,1,0,Data Scientist,0,0
686,686,2.6, CA, CA,10000+ ,Company - Private,Education,Unknown / Non-Applicable,0,0,101,141,121.0,West Coast University,23,1,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,Data Scientist,0,1
687,687,4.2, NC, IL,201 - 500 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,59,112,85.5,Clarity Insights,12,1,0,0,0,0,0,0,6,0,1,0,1,0,1,1,0,Data or ML Engineer,0,0
688,688,3.1, CA, South Korea,1001 - 5000 ,Company - Public,Other Sectors,$10+ billion ,0,0,79,147,113.0,NCSOFT,23,0,1,0,0,0,0,0,9,0,1,0,0,1,1,1,0,Data or ML Engineer,3,0
689,689,3.8, CA, France,201 - 500 ,Subsidiary or Business Segment,Manufacturing,$25 - $50 million ,0,0,79,127,103.0,SoftBank Robotics,15,0,0,0,0,0,0,1,8,1,1,1,0,0,0,0,0,Data Scientist,0,0
690,690,3.9, MA, United Kingdom,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,62,119,90.5,GSK,190,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Data Scientist,3,0
691,691,4.3, CA, CA,51 - 200 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,119,187,153.0,Factual,12,1,0,0,0,0,0,0,6,0,1,0,1,0,0,1,1,Data Scientist,1,1
692,692,3.2, VA, MA,5001 - 10000 ,Nonprofit Organization,Other Sectors,$1 - $2 billion ,0,0,81,132,106.5,MITRE,62,0,0,0,0,1,0,0,9,1,1,1,1,0,0,1,0,Data Scientist,3,0
693,693,5.0, MI, MI,51 - 200 ,Company - Private,Information Technology,Unknown / Non-Applicable,1,0,120,140,130.0,SkySync,9,1,0,0,0,0,0,0,6,0,0,0,1,0,0,1,1,Data Scientist,0,1
694,694,3.3, CA, CA,1001 - 5000 ,Company - Public,Business Services,$2 - $5 billion ,0,0,90,157,123.5,TriNet,32,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,0,Data Analyst,3,1
695,695,4.3, NY, NY,1001 - 5000 ,Company - Public,Information Technology,$500 million - $1 billion ,0,0,63,110,86.5,Medidata Solutions,21,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,Other Data Roles,1,1
696,696,3.5, CA, CA,501 - 1000 ,Nonprofit Organization,Health Care,$500 million - $1 billion ,0,0,42,86,64.0,Central California Alliance for Health,24,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,Data Analyst,0,1
697,697,3.9, NY, NY,201 - 500 ,Company - Private,Information Technology,$10 - $25 million ,0,0,32,62,47.0,Signpost,10,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,Data Analyst,0,1
698,698,4.0, CA, CA,10000+ ,Company - Public,Information Technology,$5 - $10 billion ,0,0,116,208,162.0,Adobe,38,0,1,0,0,0,0,0,6,1,1,0,1,0,1,1,0,Data Scientist,2,1
699,699,3.9, MD, United Kingdom,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,107,173,140.0,AstraZeneca,107,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,Data Scientist,3,0
700,700,3.4, WA, CO,51 - 200 ,Company - Private,Information Technology,$5 - $10 million ,0,0,65,113,89.0,"DatamanUSA, LLC",-1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,Data Scientist,0,0
701,701,3.0, TN, TN,10000+ ,Company - Private,Retail,$10+ billion ,0,0,69,127,98.0,Pilot Flying J Travel Centers LLC,62,1,0,0,0,0,0,0,10,0,1,0,0,0,1,0,1,Data or ML Engineer,3,1
702,702,3.9, NY, United Kingdom,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,102,172,137.0,AstraZeneca,107,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,Data Scientist,3,0
703,703,4.0, CO, CO,501 - 1000 ,Nonprofit Organization,Insurance,$500 million - $1 billion ,0,0,74,124,99.0,Pinnacol Assurance,105,0,0,0,0,1,0,0,7,0,1,0,0,0,1,0,0,Data or ML Engineer,0,1
704,704,3.3, WI, WI,501 - 1000 ,Company - Private,Manufacturing,Unknown / Non-Applicable,0,0,40,68,54.0,Palermo's Pizza,56,1,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,Data Scientist,0,1
705,705,3.2, TN, IN,1001 - 5000 ,Company - Private,Health Care,Unknown / Non-Applicable,0,0,76,142,109.0,Equian LLC,16,1,0,0,0,0,0,0,5,0,0,0,0,1,1,1,1,Data or ML Engineer,0,0
706,706,3.4, MD, VA,201 - 500 ,Company - Private,Information Technology,$25 - $50 million ,0,0,76,142,109.0,MetroStar Systems,21,1,0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,Data or ML Engineer,0,0
707,707,4.4, MA, MA,1001 - 5000 ,Company - Private,Information Technology,$1 - $2 billion ,0,0,108,171,139.5,MathWorks,36,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,Data Scientist,0,1
708,708,3.3, IL, MA,10000+ ,Company - Private,Insurance,$10+ billion ,0,0,202,306,254.0,Liberty Mutual Insurance,108,1,0,0,0,0,0,0,7,1,1,1,0,0,0,0,1,Data Scientist,3,0
709,709,3.2, NY, NY,1001 - 5000 ,Company - Private,Information Technology,Unknown / Non-Applicable,0,0,91,159,125.0,Information Builders,45,1,0,0,0,0,0,0,6,0,1,0,1,1,1,1,0,Data or ML Engineer,3,1
710,710,3.8, MA, Switzerland,10000+ ,Company - Public,Biotech & Pharmaceuticals,$10+ billion ,0,0,80,133,106.5,Novartis,24,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,Data Scientist,0,0
711,711,3.6, DE, DE,1001 - 5000 ,Nonprofit Organization,Health Care,$100 - $500 million ,0,1,21,34,27.5,Beebe Healthcare,85,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,Data Scientist,0,1
712,712,2.9, CA, CA,201 - 500 ,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,49,97,73.0,Audentes Therapeutics,8,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Data Scientist,3,1
713,713,2.7, MD, MD,201 - 500 ,Company - Private,Biotech & Pharmaceuticals,$25 - $50 million ,0,0,49,113,81.0,Advanced BioScience Laboratories,59,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Data Scientist,0,1
714,714,3.2, PA, PA,1 - 50 ,Company - Private,Business Services,$5 - $10 million ,0,0,96,161,128.5,"Numeric, LLC",-1,1,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,Data Scientist,0,1
715,715,3.1, NC, NC,5001 - 10000 ,Company - Private,Manufacturing,$10+ billion ,0,0,65,134,99.5,Reynolds American,145,1,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,Data Scientist,0,1
716,716,4.0, CA, CA,501 - 1000 ,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,59,125,92.0,23andMe,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Data Scientist,3,1
717,717,3.3, OH, OH,501 - 1000 ,Company - Private,Insurance,$500 million - $1 billion ,0,0,32,59,45.5,National Interstate,31,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,Data Analyst,0,1
718,718,4.5, IN, IN,51 - 200 ,Company - Private,Business Services,$25 - $50 million ,0,0,87,158,122.5,Moser Consulting,24,1,0,0,0,0,0,0,2,0,1,0,1,1,1,0,1,Data or ML Engineer,0,1
719,719,3.0, FL, FL,1001 - 5000 ,Subsidiary or Business Segment,Information Technology,$100 - $500 million ,0,0,27,48,37.5,Greenway Health,43,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,Data Analyst,3,1
720,720,3.7, MA, MA,5001 - 10000 ,Company - Public,Insurance,$5 - $10 billion ,0,0,39,69,54.0,The Hanover Insurance Group,168,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,Data Analyst,0,1
721,721,3.8, NY, NY,1001 - 5000 ,Company - Private,Other Sectors,$2 - $5 billion ,0,0,36,71,53.5,Fareportal,18,1,0,0,0,0,0,0,9,1,1,1,0,0,0,1,0,Data Analyst,3,1
722,722,3.9, IL, IL,5001 - 10000 ,Company - Public,Finance,$1 - $2 billion ,0,0,107,173,140.0,TransUnion,52,0,1,0,0,0,0,0,4,0,1,1,1,0,0,1,1,Data Scientist,0,1
723,723,3.2, VA, MA,5001 - 10000 ,Nonprofit Organization,Other Sectors,$1 - $2 billion ,0,0,56,99,77.5,MITRE,62,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,1,Data Scientist,3,0
724,724,3.3, MA, MA,1 - 50 ,Company - Private,Other Sectors,Unknown / Non-Applicable,1,1,25,28,26.5,Mcphail Associates,44,1,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,Data Scientist,0,1
725,725,3.1, NC, NC,5001 - 10000 ,Company - Private,Manufacturing,$10+ billion ,0,0,80,155,117.5,Reynolds American,145,1,0,0,0,0,0,0,8,0,0,1,0,0,0,1,1,Data Scientist,0,1
726,726,2.4, CA, CA,501 - 1000 ,Company - Private,Biotech & Pharmaceuticals,$50 - $100 million ,0,0,43,98,70.5,Crown Bioscience,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Data Scientist,0,1
727,727,4.8, CA, CA,51 - 200 ,Company - Private,Information Technology,$25 - $50 million ,0,0,45,78,61.5,HOVER,9,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,Data Analyst,0,1
728,728,2.9, GA, NC,1001 - 5000 ,Company - Private,Biotech & Pharmaceuticals,Unknown / Non-Applicable,0,0,50,110,80.0,Q2 Solutions,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,Data Scientist,0,0
